datetime,pr,tmmn,tmmx
1991-07-16,1.1893010830879212,292.6739135742188,309.55072448730465
1991-07-17,0.0,293.07441589355466,310.37079284667965
1991-07-18,2.84118145942688,290.00398132324216,307.921044921875
1991-07-19,0.5836090362071992,285.3536517333984,304.4303912353515
1991-07-20,9.611620101928713,290.47398254394534,304.5404376220703
1991-07-21,6.693892421722411,290.99400939941404,306.0805401611328
1991-07-22,1.984316198825836,286.7945391845703,298.8807110595703
1991-07-23,0.0,283.2342669677734,299.41043273925777
1991-07-24,0.0,283.9138732910156,297.2209106445312
1991-07-25,0.0,281.79447814941403,296.5803875732422
1991-07-26,4.1968566417694095,282.2942645263672,297.58111999511715
1991-07-27,0.6430229926109314,283.08421203613284,299.1007733154297
1991-07-28,0.7846419024467468,284.77442810058585,299.901157836914
1991-07-29,3.3489505910873416,287.1038421630859,302.77020690917965
1991-07-30,0.0,288.7539611816406,309.41058776855465
1991-07-31,0.0,284.4267938232422,302.5700860595703
1991-08-01,1.0762105107307434,286.9268243408203,302.3303399658203
1991-08-02,3.465971450805664,286.0662591552734,297.8501257324219
1991-08-03,0.9610763239860536,283.0366571044922,296.3397393798828
1991-08-04,0.0,282.32614685058587,298.3296484375
1991-08-05,1.0456390154361723,286.1765802001953,296.9200311279297
1991-08-06,0.0,282.7167108154297,300.1497039794922
1991-08-07,0.0,282.2864331054687,298.1501135253906
1991-08-08,0.0,285.0865533447265,300.2597198486328
1991-08-09,0.0,284.53601623535155,301.6098809814453
1991-08-10,0.0,283.8861749267578,301.0400061035156
1991-08-11,0.0,285.1262567138672,302.2299652099609
1991-08-12,0.0,285.1262567138672,303.09016662597656
1991-08-13,0.0,285.6867425537109,304.2102026367187
1991-08-14,1.459257524013519,285.99676025390625,305.57967651367187
1991-08-15,0.8240941596031188,288.64682556152337,304.24032348632807
1991-08-16,4.484810571670532,290.00607849121087,298.2300390625
1991-08-17,0.0,289.4765069580078,300.8697381591797
1991-08-18,0.8194573545455932,285.47601867675775,298.2497229003906
1991-08-19,1.64700879573822,282.32614685058587,303.4299163818359
1991-08-20,4.429876337051391,286.766851196289,305.63990783691406
1991-08-21,2.035871500968933,288.6567742919922,303.36970520019526
1991-08-22,5.668216896057128,287.7167718505859,304.5901159667969
1991-08-23,2.779803290367126,287.9866925048828,300.72999572753906
1991-08-24,1.4698671627044675,289.33639038085937,307.9097467041016
1991-08-25,0.560032160282135,290.32602478027337,308.67997985839844
1991-08-26,0.0,292.0162408447265,308.6097259521484
1991-08-27,0.0,292.3667279052734,309.6100744628906
1991-08-28,0.1737626785039901,293.4163262939453,310.10002380371094
1991-08-29,0.0,290.0965325927734,306.10978942871094
1991-08-30,0.0,288.27612854003905,304.7399444580078
1991-08-31,0.0,283.326298828125,303.9501495361328
1991-09-01,0.0,282.58600341796875,305.4400762939453
1991-09-02,0.0,289.4660388183593,306.54005432128906
1991-09-03,0.0,283.326298828125,297.62018310546875
1991-09-04,0.0,279.4659167480468,299.70044433593745
1991-09-05,0.0,281.505884399414,294.6403326416016
1991-09-06,1.9788148641586305,278.83594238281245,301.82008361816406
1991-09-07,21.17737464904785,286.9560900878906,303.09071350097656
1991-09-08,10.042606449127195,288.3561450195312,301.8803149414062
1991-09-09,1.5375328040122984,286.736142578125,296.8904772949218
1991-09-10,0.0,284.5663806152344,294.4700750732422
1991-09-11,0.0,283.3660021972656,294.1700769042969
1991-09-12,0.0,284.4163256835937,299.89039611816406
1991-09-13,1.5725838661193847,285.32616943359375,301.2100653076172
1991-09-14,11.5913765335083,286.0458728027343,297.0202075195312
1991-09-15,10.999830436706542,283.2961297607422,293.67047607421875
1991-09-16,9.225743408203124,278.8558093261719,292.4705047607422
1991-09-17,2.062984704971313,274.9862237548828,286.8806610107422
1991-09-18,0.5527231991291046,272.0055285644531,279.03028625488275
1991-09-19,0.0,271.1857958984375,284.4903894042969
1991-09-20,1.569283049106598,271.9260913085937,294.4001818847656
1991-09-21,0.7598860597610473,278.4961291503906,296.26038085937495
1991-09-22,0.8021674144268035,277.44580566406245,286.61002868652344
1991-09-23,1.1478056478500365,275.12561523437495,288.1605682373047
1991-09-24,0.4084322220087051,276.1759387207032,289.71033203125
1991-09-25,0.0,276.1362048339844,289.4103442382812
1991-09-26,0.0,272.52628051757813,288.6806182861328
1991-09-27,0.0,275.2657214355469,287.7007293701172
1991-09-28,0.0,274.77588378906245,292.96045410156245
1991-09-29,0.0,277.90588867187495,295.3302764892578
1991-09-30,0.0,274.8116119384765,287.6008642578125
1991-10-01,0.0,277.3215710449219,295.58020385742185
1991-10-02,0.0,277.38153503417965,288.0707354736328
1991-10-03,0.0,275.05213134765626,288.4807495117187
1991-10-04,0.0,270.54192810058595,281.4203118896484
1991-10-05,0.0,270.31171081542965,277.730810546875
1991-10-06,0.0,270.4915509033203,280.84078552246086
1991-10-07,0.0,269.8218530273437,293.9107421875
1991-10-08,0.0,276.87181030273433,292.8003576660156
1991-10-09,0.0,273.09161071777345,289.1305499267578
1991-10-10,0.0,276.53162353515626,297.57012268066404
1991-10-11,0.309723435640335,280.87194519042964,293.3605609130859
1991-10-12,0.0881780886650085,275.3720776367188,290.9907287597656
1991-10-13,0.988425635099411,274.491665649414,285.08044799804685
1991-10-14,0.0,270.7817120361328,279.66089233398435
1991-10-15,0.0,269.60192565917964,285.4302606201172
1991-10-16,0.0,277.2620007324219,299.24036010742185
1991-10-17,0.0,269.2514691162109,290.14055969238285
1991-10-18,0.0,263.51181762695313,277.2702062988281
1991-10-19,0.0,267.1515472412109,281.6704949951172
1991-10-20,0.0,273.1920135498047,287.27075561523435
1991-10-21,0.0,274.7215313720703,285.9202001953125
1991-10-22,0.0,272.2115625,291.9907159423828
1991-10-23,13.484216651916505,265.6919018554688,274.7602471923828
1991-10-24,0.3467392563819885,264.751919555664,272.89078125
1991-10-25,0.0,261.9418609619141,275.8706317138672
1991-10-26,0.4558220207691192,265.2917932128906,284.3808630371093
1991-10-27,5.062132215499878,273.09161071777345,287.48040100097654
1991-10-28,21.899149208068845,264.2315411376953,282.1708715820312
1991-10-29,0.3874488234519957,259.01154296875,267.21060546875
1991-10-30,0.0,256.06175170898433,265.93071838378904
1991-10-31,0.0,258.34211975097656,267.8973950195312
1991-11-01,0.0,260.122095336914,266.7175115966796
1991-11-02,0.0,257.10241149902345,263.12685424804687
1991-11-03,0.0,254.6619512939453,262.1874926757812
1991-11-04,1.3142601227760315,254.14231323242183,267.9869616699218
1991-11-05,0.8716416549682616,258.5620367431641,267.8973950195312
1991-11-06,0.0,249.87151550292967,259.79682678222656
1991-11-07,0.0,249.4919836425781,264.98705322265624
1991-11-08,0.0,260.84142517089845,274.4072802734375
1991-11-09,1.9817244410514827,263.2918035888672,272.7776007080078
1991-11-10,0.0,260.0923101806641,268.78734619140624
1991-11-11,0.0,264.0023138427734,273.5872424316406
1991-11-12,0.0,267.3717291259766,278.4971545410156
1991-11-13,0.0,271.2023260498047,282.8974230957031
1991-11-14,0.0,268.72216247558595,278.1369250488281
1991-11-15,0.0,267.251489868164,275.2875799560547
1991-11-16,0.5356697034835814,265.8723699951172,277.9469836425781
1991-11-17,5.128151159286499,269.75152038574214,275.9474029541015
1991-11-18,1.180735855102539,271.07213806152345,278.7369207763671
1991-11-19,0.0,269.7316534423828,279.9067614746093
1991-11-20,0.0,268.9119207763672,280.4673693847656
1991-11-21,0.0,265.8624517822266,277.14736450195306
1991-11-22,0.0,261.9524176025391,268.42711669921874
1991-11-23,0.0,262.8515875244141,268.80703002929687
1991-11-24,0.0,259.41158508300776,265.0275805664062
1991-11-25,0.4493779557943343,257.47200988769526,267.6568731689453
1991-11-26,1.464131133556366,264.62236999511714,273.9868395996093
1991-11-27,0.0,264.3322088623047,270.30699951171874
1991-11-28,0.0,265.43218444824214,271.1675952148437
1991-11-29,1.190559594631195,264.4623968505859,271.50698120117187
1991-11-30,0.0,258.36357788085934,268.1838586425781
1991-12-01,0.0,256.71379028320314,267.3533837890625
1991-12-02,0.6877429592609405,255.51342193603517,266.59355712890624
1991-12-03,0.5193243134021758,250.3235925292969,258.42385131835937
1991-12-04,0.9612366414070128,249.4534826660156,259.3636071777344
1991-12-05,1.5839062571525573,252.70336334228512,262.17357421875
1991-12-06,0.0,258.65373901367184,277.92378784179687
1991-12-07,0.0,266.243931274414,273.6238739013672
1991-12-08,0.0,264.2039636230469,273.94356567382806
1991-12-09,0.0,263.2937463378906,274.4837042236328
1991-12-10,0.0,268.00364624023433,276.5137664794922
1991-12-11,0.0,265.5234826660156,276.2037561035156
1991-12-12,0.0,264.3738549804687,273.69377685546874
1991-12-13,0.0,260.6635278320312,272.6636688232422
1991-12-14,0.0,256.5240319824219,266.3939239501953
1991-12-15,0.0,254.1435256958008,269.8934637451172
1991-12-16,0.0,264.19403503417965,275.1033837890625
1991-12-17,0.0,256.3839154052734,270.2235723876953
1991-12-18,0.0,253.8434310913086,267.4838793945312
1991-12-19,1.3419272708892822,263.3834954833984,273.4238897705078
1991-12-20,0.0,266.1236614990234,275.66359741210937
1991-12-21,0.0,265.36350952148433,276.68327880859374
1991-12-22,0.0,266.7238507080078,276.8037316894531
1991-12-23,0.0,263.45371948242183,275.25356323242187
1991-12-24,0.0,263.92372070312496,274.38370056152337
1991-12-25,0.0,265.8037152099609,276.3033654785156
1991-12-26,0.0,263.4835046386719,274.573662109375
1991-12-27,0.0,263.9336590576172,275.9740222167968
1991-12-28,0.0,263.05361083984377,272.2339404296875
1991-12-29,0.0,263.57398925781246,272.4833685302734
1991-12-30,0.0,263.36363891601565,272.8134771728515
1991-12-31,0.0,264.40480163574216,271.4075604248047
1992-01-01,0.0,263.2543530273437,274.08762756347653
1992-01-02,0.0,264.784341430664,274.708173828125
1992-01-03,0.0,264.92430541992184,276.22767272949216
1992-01-04,0.0,264.1545300292969,275.5080090332031
1992-01-05,0.0,266.62498901367184,276.43803039550784
1992-01-06,0.333104743361473,261.10478942871094,270.32773986816403
1992-01-07,4.057593865394592,263.00481384277344,271.5079766845703
1992-01-08,1.0109031760692595,257.41432617187496,269.41786010742186
1992-01-09,0.0,257.2945141601562,270.2680999755859
1992-01-10,0.0,261.1147045898437,275.2577935791016
1992-01-11,0.0,266.2443432617188,276.9981213378906
1992-01-12,0.0,263.9647412109375,272.4577142333984
1992-01-13,0.3093275904655456,263.1843762207031,269.7579681396484
1992-01-14,0.3405818283557891,247.5749044799805,269.44810302734373
1992-01-15,0.0,245.8848156738281,259.78742614746096
1992-01-16,0.0,255.99459259033205,274.9777252197265
1992-01-17,0.0,250.7843771362305,264.8682080078125
1992-01-18,0.0,247.04475830078124,262.7474786376953
1992-01-19,0.0,259.12456176757814,272.7079296875
1992-01-20,0.0,265.12468383789064,277.0476800537109
1992-01-21,0.0,263.8746228027344,274.9579888916016
1992-01-22,0.0,265.9644360351562,276.43803039550784
1992-01-23,1.066084088087082,256.4547619628906,271.65784851074216
1992-01-24,0.3349740207195282,253.22478454589844,264.7981072998047
1992-01-25,0.0,254.3543438720703,267.93784912109373
1992-01-26,0.0,258.1649975585937,267.5578729248047
1992-01-27,0.0,255.4948498535156,270.12745300292966
1992-01-28,0.0,265.13494079589844,276.7877636718749
1992-01-29,0.0,268.9544262695312,278.9580517578125
1992-01-30,0.0,268.5048718261719,277.3978387451172
1992-01-31,0.0,269.8839385986328,276.81078063964844
1992-02-01,0.5051524847745895,271.9037750244141,281.46121215820307
1992-02-02,0.0,271.7934948730468,280.81126892089844
1992-02-03,0.0,267.2035491943359,273.60091308593746
1992-02-04,0.0,265.35370300292965,278.4507751464844
1992-02-05,0.0,269.77365844726563,280.49089721679684
1992-02-06,0.0,268.5235870361328,277.5703326416016
1992-02-07,0.0,258.95385131835934,270.0807696533203
1992-02-08,0.0,255.9638510131836,262.08108520507807
1992-02-09,0.0,257.6337933349609,271.240864868164
1992-02-10,0.0,257.0237701416015,269.15118408203125
1992-02-11,0.0,253.27356170654295,258.6810217285156
1992-02-12,0.0,256.05361633300777,268.2707415771484
1992-02-13,0.0,259.57375793457027,267.26054870605464
1992-02-14,0.0,259.4337841796875,272.30101684570315
1992-02-15,0.0,264.5242077636718,272.0306292724609
1992-02-16,0.5364067125320434,262.8139721679688,273.8406573486328
1992-02-17,2.9273557853698726,266.0541961669922,273.2007952880859
1992-02-18,0.818891201019287,267.2735260009765,273.55095397949214
1992-02-19,0.930823220014572,260.584194946289,270.13115417480464
1992-02-20,0.6792191445827485,260.2640045166015,271.7812194824219
1992-02-21,0.0,259.9840771484375,270.17019653320307
1992-02-22,0.0,265.1836926269531,273.7802020263672
1992-02-23,0.0,264.2135388183593,271.3907470703125
1992-02-24,0.0,260.7538421630859,269.71044921874994
1992-02-25,2.26084810256958,263.5236553955078,276.09029113769526
1992-02-26,0.767374027967453,271.8935180664062,278.30089294433594
1992-02-27,0.0,272.01403503417964,281.5909423828125
1992-02-28,0.0,271.77370605468747,280.1801959228515
1992-02-29,0.0,268.74139404296875,286.4479040527343
1992-03-01,0.0,272.1714172363281,288.63790832519527
1992-03-02,0.0,270.5513000488281,281.9977392578125
1992-03-03,0.2804658579826354,269.49102783203125,285.8478997802734
1992-03-04,1.725787100791931,271.5511474609375,287.34725708007807
1992-03-05,8.974824008941649,273.7713623046875,280.8578161621094
1992-03-06,1.8170075678825377,271.97100830078125,278.46835083007807
1992-03-07,0.505601013302803,270.33074951171875,277.1180700683594
1992-03-08,0.0,265.24139404296875,276.70745605468744
1992-03-09,0.0,260.1806640625,268.8979669189453
1992-03-10,0.0,256.97119140625,273.7373327636719
1992-03-11,0.0,265.1915588378906,274.1076330566406
1992-03-12,0.0,264.1312866210937,272.4071936035156
1992-03-13,0.6570120239257812,267.6312866210937,276.3673681640625
1992-03-14,0.0,268.0108642578125,274.81805175781244
1992-03-15,0.0,264.9307556152344,276.4782080078125
1992-03-16,0.0,268.8707580566406,278.5678686523437
1992-03-17,0.0,267.0513000488281,274.15801757812494
1992-03-18,0.0,267.2506408691406,275.4579443359375
1992-03-19,0.6076632440090179,269.57159423828125,278.8676428222656
1992-03-20,0.7476343643665314,265.4015197753906,274.71728271484375
1992-03-21,0.586951732635498,264.5013122558594,272.72713989257807
1992-03-22,0.0,263.5809936523437,278.9281286621094
1992-03-23,0.0,269.0711364746094,285.25756591796875
1992-03-24,0.0,270.5311584472656,282.5582556152344
1992-03-25,0.0,267.5814514160156,280.44719177246094
1992-03-26,0.0,264.5108642578125,276.0272802734375
1992-03-27,0.0,267.220947265625,282.2874426269531
1992-03-28,0.0,272.421630859375,287.9682287597656
1992-03-29,0.0,270.1515808105469,282.4574865722656
1992-03-30,0.0,269.73065185546875,284.0773291015625
1992-03-31,0.0,266.5166699218749,276.1850097656249
1992-04-01,0.0,265.2464471435547,277.67512207031245
1992-04-02,0.0,267.33626037597656,283.26520996093745
1992-04-03,0.0,275.9065319824219,287.9051245117187
1992-04-04,0.0,271.23633239746096,287.12544128417966
1992-04-05,0.0,274.5062603759765,293.7156408691406
1992-04-06,0.6139441013336181,276.59677856445313,287.9051245117187
1992-04-07,0.0,270.7761883544921,282.42506103515626
1992-04-08,1.1384619188308716,270.82670837402344,287.0750567626953
1992-04-09,0.5879985773563384,270.45667236328126,282.00517150878903
1992-04-10,2.633879942893982,266.7863507080078,276.1556231689453
1992-04-11,0.0,261.3265863037109,271.21549865722653
1992-04-12,0.0,259.66618591308594,271.0051409912109
1992-04-13,0.0,266.19645935058594,283.1148822021484
1992-04-14,0.0,271.7463421630859,290.7454974365234
1992-04-15,0.0,276.2461694335937,293.0253741455078
1992-04-16,0.5302007055282593,275.66620300292965,288.0449359130859
1992-04-17,0.6303189301490782,274.7964044189453,286.63545104980466
1992-04-18,2.4044827699661253,277.70618103027346,291.7557104492187
1992-04-19,0.5963729453086852,270.6962963867187,285.8448608398437
1992-04-20,0.5038813471794128,266.8361859130859,273.66540893554685
1992-04-21,0.8243494069576263,266.73615234374995,273.0154559326172
1992-04-22,0.0,267.3967053222656,277.08520874023435
1992-04-23,0.0,271.15647094726563,280.7052752685547
1992-04-24,0.0,271.7262005615234,281.77509765624995
1992-04-25,0.0,271.8360974121094,278.9456317138672
1992-04-26,0.0,270.1661553955078,284.8455645751953
1992-04-27,0.0,271.8562493896484,289.97507934570314
1992-04-28,0.0,279.9165112304688,299.7654559326172
1992-04-29,0.0,282.20671325683594,298.69523315429683
1992-04-30,0.0,283.059970703125,304.91078674316407
1992-05-01,0.0,284.8497149658203,296.6209631347656
1992-05-02,0.0,278.1996295166016,291.60064697265625
1992-05-03,0.0,275.2499426269531,292.82076171875
1992-05-04,0.0,277.3598974609375,292.22036743164057
1992-05-05,0.0,275.36975463867185,294.64089111328127
1992-05-06,0.0,277.89958068847653,301.20085815429684
1992-05-07,0.0,282.04951354980466,304.4510394287109
1992-05-08,0.0,283.4597003173828,298.1505432128906
1992-05-09,0.3914257532358169,283.2094763183593,303.2405700683593
1992-05-10,0.9748628187179564,282.5202777099609,297.1604919433594
1992-05-11,0.0940618449449539,280.27000610351564,298.8206481933593
1992-05-12,0.5270601046085357,278.3699816894531,289.3006286621094
1992-05-13,0.0,276.5996740722656,288.01080322265625
1992-05-14,0.0,275.3602026367187,296.7309875488281
1992-05-15,1.225270454883575,278.6502520751953,297.0005389404297
1992-05-16,19.757453880310056,279.2694537353515,293.9107360839844
1992-05-17,0.3063365018367767,276.5795324707032,291.1610412597656
1992-05-18,0.0,278.4594152832031,299.7409887695312
1992-05-19,0.0,284.9599951171875,307.0105285644531
1992-05-20,0.5884469771385193,287.4601477050781,304.9309387207031
1992-05-21,3.3086111545562744,287.7697485351563,304.22052001953125
1992-05-22,5.521230325698852,275.2499426269531,293.94097900390625
1992-05-23,1.884749526977539,271.7997778320312,283.810884399414
1992-05-24,6.07617980003357,273.0201556396484,282.3207922363281
1992-05-25,0.903755702972412,272.95973083496096,285.5709735107422
1992-05-26,0.0,275.8596026611328,289.87079040527345
1992-05-27,0.0,279.4698626708984,292.0309973144531
1992-05-28,0.0,276.1002844238281,294.31087402343746
1992-05-29,0.0,278.6099688720703,298.7803344726562
1992-05-30,0.0,281.7494647216797,299.031005859375
1992-05-31,0.0,282.50086486816406,297.39991149902346
1992-06-01,0.0,283.1515130615234,297.7198577880859
1992-06-02,2.9802920246124267,281.2613934326172,295.63019714355465
1992-06-03,3.268982372283935,285.18125427246093,300.5904632568359
1992-06-04,1.2459070897102356,280.0908306884765,291.0503021240234
1992-06-05,0.0,278.2014263916016,289.05005798339846
1992-06-06,0.0,276.92130859375,283.7207122802734
1992-06-07,0.0,276.19111145019525,293.9498992919921
1992-06-08,0.0,279.3811474609375,296.4904876708984
1992-06-09,0.0,281.0313214111328,299.45054016113284
1992-06-10,0.0,284.2312420654297,301.9697357177734
1992-06-11,0.0,286.7112530517577,304.04050598144534
1992-06-12,0.0,285.5512799072265,303.5706878662109
1992-06-13,0.399650536775589,286.7313946533203,303.83014831542965
1992-06-14,2.17605670928955,283.33106506347656,298.5499359130859
1992-06-15,8.494493808746338,281.4013470458984,290.71021423339846
1992-06-16,8.307716236114501,283.1313610839844,298.7602935791015
1992-06-17,7.1781526660919175,286.1312664794922,294.3303009033203
1992-06-18,2.755456042289733,284.8914318847656,298.80060729980465
1992-06-19,0.0,277.4910382080077,290.540170288086
1992-06-20,0.0,276.38092041015625,288.57016906738284
1992-06-21,0.5744648087024689,277.9911328125,293.88062438964846
1992-06-22,0.0,283.0310162353516,299.56012878417965
1992-06-23,0.0,286.1415234375,298.19977722167965
1992-06-24,0.7006032359600067,283.9513348388672,298.4504180908203
1992-06-25,0.0,281.0514630126953,292.2507110595703
1992-06-26,0.0,279.9010418701172,296.21967468261715
1992-06-27,0.0,284.16126525878906,303.29987487792965
1992-06-28,0.4066042256355285,285.0709942626953,300.440591430664
1992-06-29,0.6579838395118713,278.67112243652343,293.1601348876953
1992-06-30,22.25681785583496,275.38409240722655,288.1511004638672
1992-07-01,4.135501823425292,275.0437298583984,290.58084899902343
1992-07-02,0.0,280.5338726806641,289.810400390625
1992-07-03,0.0,278.92435546875,292.411049194336
1992-07-04,0.0,280.934296875,294.94074096679685
1992-07-05,1.2219803857803344,282.3342266845703,297.0707153320312
1992-07-06,8.748788814544676,282.41375549316405,296.5605834960937
1992-07-07,1.1678462982177735,286.88390930175774,302.8308471679687
1992-07-08,1.361801891326904,287.0542413330078,297.4108032226562
1992-07-09,11.133455429077149,287.77418151855466,298.7711749267578
1992-07-10,2.404556303024292,282.8343212890625,290.9604248046875
1992-07-11,3.5724770593643185,281.6938153076172,289.50055541992185
1992-07-12,2.2935963249206544,283.30438049316405,295.4710345458984
1992-07-13,0.9667874681949616,286.16396911621086,297.11102905273435
1992-07-14,2.34346854686737,284.80433288574216,302.7409747314453
1992-07-15,4.328186197280883,286.65381713867185,296.5505126953125
1992-07-16,1.7909118866920473,284.53431030273435,295.7909606933593
1992-07-17,1.977390375137329,286.5043115234375,296.5605834960937
1992-07-18,0.2679042726755142,284.3042279052734,299.3808044433593
1992-07-19,0.0,281.7436505126953,294.0703491210937
1992-07-20,2.5229185152053835,278.39422424316405,294.8110107421875
1992-07-21,5.238895292282104,282.7636395263672,296.3510516357422
1992-07-22,1.3730922961235046,281.77439208984373,296.3309100341797
1992-07-23,0.0,281.5443200683593,297.3108599853516
1992-07-24,3.770171346664428,284.1441326904297,302.7603106689453
1992-07-25,1.683241832256317,289.84420593261723,301.8307250976562
1992-07-26,0.0,285.99432189941405,302.9505065917969
1992-07-27,0.0,287.9643231201172,305.1711791992188
1992-07-28,4.197411880493164,286.8443109130859,296.9808630371094
1992-07-29,4.986768026351928,284.5841455078125,294.2706359863281
1992-07-30,3.342257566452026,284.5237103271484,297.0707153320312
1992-07-31,0.0,284.79181884765626,302.5769885253906
1992-08-01,1.2983963441848754,286.3217974853516,302.9473193359375
1992-08-02,1.918770155906677,283.0713366699219,295.4472601318359
1992-08-03,0.0,280.7217578125,295.7873480224609
1992-08-04,0.0,280.62172424316407,296.01702148437494
1992-08-05,2.096575245857238,283.221900024414,295.5874865722656
1992-08-06,1.0433529090881348,282.6313238525391,301.3572637939453
1992-08-07,1.039689157009125,288.25187866210933,303.52672607421874
1992-08-08,0.0,289.5015765380859,309.3372424316406
1992-08-09,0.5122554767131805,292.23180114746094,307.11656982421874
1992-08-10,0.0,283.861958618164,299.55730651855464
1992-08-11,0.0,285.9415148925781,296.4767687988281
1992-08-12,0.0,280.35170166015627,293.1967700195312
1992-08-13,0.0,283.37138549804683,296.66695434570306
1992-08-14,0.0,283.2812670898437,299.79705078125
1992-08-15,0.0,281.9315356445312,300.3071826171875
1992-08-16,0.0,284.241889038086,305.2372467041015
1992-08-17,0.0,287.5913256835937,300.3172839355468
1992-08-18,0.0,282.79142944335933,300.27697021484374
1992-08-19,0.0,283.02150146484377,303.32726501464845
1992-08-20,0.0,288.0415850830078,307.0170520019531
1992-08-21,1.324042692184448,281.6618548583984,299.14711791992187
1992-08-22,7.802564277648925,289.0916204833984,304.88707763671874
1992-08-23,11.29623285293579,280.4418402099609,291.8868029785156
1992-08-24,2.590661187171936,278.31172363281246,284.89730102539056
1992-08-25,0.4106418544054031,277.30128662109377,289.20720886230464
1992-08-26,0.0,278.75175659179683,292.06691772460937
1992-08-27,1.7963702511787412,277.19170104980464,296.46669799804687
1992-08-28,0.8719780790805816,282.1913012695312,299.3272326660156
1992-08-29,9.21932222366333,282.1319342041015,290.98744995117187
1992-08-30,1.451003692150116,278.3817004394531,290.7166369628906
1992-08-31,0.0,280.49612731933587,291.6096026611328
1992-09-01,41.69716567993164,277.7860443115234,293.13874694824216
1992-09-02,0.484590229988098,282.8658477783203,296.9288671875
1992-09-03,0.2985602384805679,279.5355151367187,293.28905456542964
1992-09-04,0.923495180606842,282.5159637451172,298.9694049072266
1992-09-05,5.950639142990112,285.5356475830078,298.47941467285153
1992-09-06,6.150202560424804,279.4057983398437,288.2993811035156
1992-09-07,2.344141583442688,276.9257873535156,285.5887286376953
1992-09-08,0.0,274.3259844970703,292.3489825439453
1992-09-09,0.0,281.1860107421875,288.7288958740234
1992-09-10,0.0,277.7358459472656,291.5995013427734
1992-09-11,0.0,279.0159637451172,298.3790710449219
1992-09-12,1.7095611977577208,281.87555236816405,297.51960632324216
1992-09-13,0.3737798166275024,280.7060577392578,294.6792132568359
1992-09-14,1.61034033536911,276.7459033203125,292.68907043457034
1992-09-15,2.4647468948364257,281.09589233398435,299.59919616699216
1992-09-16,1.3765318536758422,279.9161407470703,293.3087908935547
1992-09-17,0.3408806270360947,277.6860107421875,294.7497698974609
1992-09-18,0.0,274.82573730468744,286.7992083740234
1992-09-19,0.0,276.2260089111328,296.2096392822266
1992-09-20,0.0,281.28603393554687,301.7190997314453
1992-09-21,0.0,276.19562072753905,291.1687353515625
1992-09-22,0.0,272.42596008300774,285.0193927001953
1992-09-23,0.0,275.5255157470703,298.45927307128903
1992-09-24,0.0,283.7755767822265,299.5488116455078
1992-09-25,0.2047975623607635,282.405693359375,291.6687963867187
1992-09-26,0.0,277.1961730957031,289.8789099121093
1992-09-27,0.0,273.46610107421867,291.78971740722653
1992-09-28,0.0,267.34545166015624,287.85978576660153
1992-09-29,0.0,273.5859130859375,297.6191241455078
1992-09-30,0.0,280.4664624023437,300.3396740722656
1992-10-01,0.0,278.79651000976565,304.209150390625
1992-10-02,0.0,279.74652221679685,299.8698455810547
1992-10-03,0.0,278.12640502929685,296.1292840576172
1992-10-04,0.0,276.8265087890625,295.83912475585936
1992-10-05,0.0,278.34588745117185,290.33973510742186
1992-10-06,0.0,272.0160229492187,285.85935791015623
1992-10-07,0.0,272.8059094238281,283.8192559814453
1992-10-08,0.0,270.21600158691405,285.76994140625
1992-10-09,0.0,268.7058117675781,288.34959228515623
1992-10-10,0.0,271.3660595703125,287.70969970703123
1992-10-11,0.0,271.8558972167969,295.1493035888672
1992-10-12,0.0,269.4458935546875,282.9194775390625
1992-10-13,0.0,269.0260021972656,281.6892816162109
1992-10-14,0.2990840077400207,267.035859375,276.60932556152346
1992-10-15,0.9617787611484526,266.3763745117187,275.0495129394531
1992-10-16,0.0,266.5958569335937,277.14927490234373
1992-10-17,0.0,265.48573913574216,275.7095471191406
1992-10-18,0.0,266.0264904785156,276.8998547363281
1992-10-19,0.0,269.3158245849609,285.9593011474609
1992-10-20,0.0,267.42605712890617,284.40955932617186
1992-10-21,0.0,271.7258587646484,293.97996337890623
1992-10-22,0.0,275.45593078613274,297.8393688964844
1992-10-23,0.0,275.22584838867186,294.69920166015623
1992-10-24,0.0,277.366181640625,295.6791717529297
1992-10-25,0.0,274.41649475097654,289.7200146484375
1992-10-26,0.0,268.9263623046875,286.47950378417966
1992-10-27,0.0,269.43634155273435,287.0395947265625
1992-10-28,0.0,272.66595581054685,280.04927734375
1992-10-29,0.4601405835151672,271.25579956054685,280.0400421142578
1992-10-30,1.9165287852287287,269.37591674804685,279.5991650390625
1992-10-31,3.598052258491516,272.34315917968746,275.98831848144533
1992-11-01,9.526706581115722,271.33375976562496,274.20768737792963
1992-11-02,4.043833284378051,269.7836193847656,272.878394165039
1992-11-03,2.932663283348083,269.14320800781246,272.0777130126953
1992-11-04,0.0,265.93373535156246,270.0380010986328
1992-11-05,0.0,263.1335339355469,268.56804077148433
1992-11-06,0.0,260.49342773437496,267.627568359375
1992-11-07,0.39307073533535,260.3238006591797,269.8482208251953
1992-11-08,1.996307783126831,262.76350830078127,271.9479724121094
1992-11-09,2.4227260017395014,270.37314758300784,273.95828735351563
1992-11-10,1.4065151691436766,268.68306396484377,273.0576629638672
1992-11-11,0.0,269.0435577392578,275.38792419433594
1992-11-12,0.0,268.29286621093746,273.9683581542969
1992-11-13,0.0,266.5836987304687,270.44778930664063
1992-11-14,0.0,265.383462524414,272.1079455566406
