DATE,P01,P02,P03,P04,P06,P07,P08,P11,T01,T02,T03,T04,T05,T06,T07,T08,T09
9/1/90,558.2,558.36,557.16,558.56,NA,558.96,555.72,541.96,558.66,556.16,559.66,561.94,569.56,564.26,569.56,576.96,576.16
5/30/91,NA,558.6,557.16,558.76,560.46,559.13,555.72,541.96,558.66,556.3,559.66,561.94,569.56,564.26,569.56,576.96,576.16
6/12/91,558.22,558.56,557.16,559.02,560.41,558.96,555.69,541.96,558.66,556.21,559.66,561.94,569.56,564.26,569.56,576.96,576.16
6/24/91,558.29,558.62,557.16,558.79,560.46,559.09,555.75,542.03,558.66,556.26,559.66,561.94,569.56,564.26,569.56,576.96,576.16
7/1/91,558.31,558.64,557.17,558.82,560.48,559.1,555.77,542.15,558.66,556.28,559.66,561.94,569.56,564.26,569.56,576.96,576.16
7/8/91,558.08,558.61,557.16,558.76,560.43,559.04,555.74,542.1,558.66,556.19,559.66,561.94,569.56,564.26,569.56,576.96,576.16
7/18/91,558.23,558.54,557.16,558.56,560.32,558.96,555.69,542.05,558.66,556.16,559.66,561.94,569.56,564.26,569.56,576.96,576.16
7/22/91,558.16,558.53,557.16,558.56,560.29,558.96,555.67,542.08,558.66,556.16,559.66,561.94,569.56,564.26,569.56,576.96,576.16
7/29/91,558.12,558.48,557.16,558.56,560.26,558.96,555.61,541.96,558.66,556.16,559.66,561.94,569.56,564.26,569.56,576.96,576.16
8/5/91,558.06,558.36,557.16,558.56,560.26,558.96,555.59,541.96,558.66,556.16,559.66,561.94,569.56,564.26,569.56,576.96,576.16
8/12/91,558.06,558.36,557.16,558.56,560.26,558.96,555.59,541.96,558.66,556.16,559.66,561.94,569.56,564.26,569.56,576.96,576.16
8/19/91,558.06,558.36,557.16,558.56,560.26,558.96,555.59,541.96,558.66,556.16,559.66,561.94,569.56,564.26,569.56,576.96,576.16
3/26/92,558.06,558.5,557.37,558.73,560.59,559.17,555.72,NA,558.8,556.44,559.75,562.12,569.86,564.35,569.56,577.3,576.35
4/20/92,558.06,558.49,557.28,558.56,560.55,559.11,555.68,542.19,558.66,556.4,559.66,561.94,569.67,564.26,569.56,577.13,576.26
6/5/92,558.06,558.56,557.24,558.75,560.54,559.11,555.68,541.96,558.66,556.38,559.66,561.94,569.56,564.26,569.56,577.02,576.17
6/16/92,558.2,558.54,557.2,558.74,560.51,559.08,555.66,NA,NA,556.35,559.66,561.94,569.56,564.26,569.56,576.96,NA
6/23/92,558.21,558.55,557.2,558.75,560.51,559.08,555.67,NA,NA,556.35,NA,NA,NA,NA,NA,NA,NA
7/2/92,558.24,558.6,557.26,NA,560.53,559.11,555.69,542.05,NA,556.37,NA,NA,NA,NA,NA,NA,576.16
7/9/92,558.22,558.58,557.19,558.76,560.5,559.07,555.67,541.96,NA,556.34,NA,NA,NA,NA,NA,NA,576.16
7/16/92,558.18,558.53,557.16,558.56,560.44,558.99,555.65,541.96,NA,556.28,NA,NA,NA,NA,NA,NA,576.16
7/23/92,558.15,558.5,557.16,558.56,560.39,558.96,555.63,541.96,NA,556.22,NA,NA,NA,NA,NA,NA,576.16
7/30/92,558.06,558.45,557.16,558.56,560.33,558.96,555.59,541.96,NA,556.16,NA,NA,NA,NA,NA,NA,576.16
8/6/92,558.06,558.36,557.16,558.56,560.26,558.96,555.59,541.96,NA,556.16,NA,NA,NA,NA,NA,NA,576.16
8/18/92,558.06,558.36,557.16,558.56,NA,558.96,555.59,541.96,558.66,556.16,559.66,NA,569.56,564.26,569.56,576.96,576.16
4/14/93,558.37,558.8,557.42,558.87,560.65,559.25,556.08,542.29,558.84,556.51,559.66,562.15,569.94,564.26,569.67,577.43,576.61
5/21/93,558.38,558.86,557.42,558.9,560.68,559.32,556.1,542.31,558.8,556.51,559.66,561.94,569.71,564.26,569.63,577.23,576.48
5/28/93,558.43,558.91,557.47,558.95,560.73,559.36,556.14,542.34,558.88,556.54,559.66,561.94,569.77,564.34,569.69,577.27,576.5
6/3/93,558.44,558.91,557.48,558.95,560.74,559.37,556.15,542.33,558.87,556.53,559.66,561.94,569.74,564.34,569.69,577.25,576.48
6/17/93,558.54,558.99,557.57,558.99,560.83,559.45,556.24,542.35,558.89,556.55,559.81,561.95,569.81,564.43,569.77,577.29,576.52
6/29/93,558.54,559,557.58,558.98,560.84,559.46,556.25,542.37,558.89,556.56,559.8,562.1,569.77,564.38,569.76,577.27,576.51
7/13/93,558.69,559.1,557.71,559.01,560.95,559.58,556.41,542.48,558.92,556.57,559.96,562.09,569.88,564.51,569.86,577.36,576.59
7/27/93,559.27,559.44,558.02,559.35,561.32,560.07,556.77,542.54,559.21,556.77,560.09,562.41,570.17,564.74,570.19,577.77,576.96
8/11/93,559.25,559.39,557.98,559.3,561.29,560.04,556.7,542.52,559.18,556.7,560.05,562.37,570.09,564.7,570.14,577.7,576.9
8/24/93,559.26,559.38,557.98,559.3,561.3,560.05,556.68,542.53,559.19,556.68,560.04,562.35,570.07,564.69,570.13,577.68,576.9
9/7/93,559.31,559.41,557.99,559.33,561.34,560.08,556.69,542.58,559.24,556.69,560.05,562.35,570.08,564.7,570.16,577.71,576.93
9/21/93,NA,559.37,557.97,559.29,561.3,560.05,556.66,542.56,559.21,556.66,560.01,562.31,570.03,564.66,570.11,577.66,576.88
4/22/94,559.51,559.58,557.99,559.5,561.46,560.35,556.69,542.77,559.45,556.71,560.07,562.36,569.96,564.72,570.15,577.51,576.95
5/12/94,559.55,559.65,558,559.52,561.47,560.38,556.68,542.82,559.48,556.7,560.07,562.36,569.94,564.69,570.16,577.52,576.96
5/27/94,559.53,559.63,557.99,559.5,561.46,560.37,556.66,542.8,559.47,556.69,560.07,562.37,569.89,564.69,570.13,577.48,576.93
5/30/94,559.53,559.62,557.98,559.49,561.44,560.37,556.64,542.78,559.45,556.67,560.05,562.34,569.86,564.68,570.12,577.47,576.91
6/7/94,559.52,559.6,557.98,559.49,NA,560.36,556.65,542.77,559.45,556.67,560.05,562.33,569.83,564.68,570.1,577.44,576.89
6/14/94,559.53,559.62,557.99,559.46,561.44,560.36,556.66,542.79,559.45,556.68,560.07,562.35,569.83,564.69,570.1,577.43,576.89
6/22/94,559.49,559.58,557.96,559.46,561.41,560.33,556.63,542.76,559.42,556.65,560.02,562.28,569.72,564.65,570.05,577.38,576.84
6/28/94,559.47,559.56,557.94,559.45,561.39,560.32,556.62,542.73,559.4,556.64,560,562.23,569.67,564.63,570.03,577.36,576.82
7/5/94,559.47,559.57,557.93,559.45,561.39,560.32,556.62,542.74,559.4,556.64,560.01,562.23,569.56,564.64,570.02,577.34,576.81
7/15/94,559.53,559.63,557.99,559.51,561.45,560.38,556.66,542.76,559.46,556.69,560.06,562.34,569.74,564.69,570.07,577.4,576.87
7/22/94,559.55,559.64,557.99,559.52,561.46,560.4,556.66,542.77,559.48,556.68,560.07,562.35,569.74,564.69,570.08,577.41,576.87
8/4/94,559.49,559.57,557.92,559.45,561.4,560.35,556.6,542.71,559.41,556.63,559.98,562.17,569.56,564.61,569.98,577.3,576.79
8/19/94,559.42,559.5,557.84,559.38,561.33,560.28,556.54,542.64,559.34,556.56,559.85,561.94,569.56,564.5,569.88,577.15,576.71
8/25/94,559.4,559.49,557.81,559.37,561.31,560.27,556.53,542.64,559.32,556.54,559.81,561.94,569.56,564.47,569.84,577.09,576.68
9/2/94,559.38,559.47,557.79,559.34,561.29,560.26,556.51,542.62,559.31,556.53,559.66,561.94,569.56,564.44,569.8,577.05,576.66
9/8/94,NA,559.46,557.77,559.34,561.28,560.24,556.5,542.61,559.3,556.51,559.66,561.94,569.56,564.41,569.77,577.01,576.64
9/13/94,559.39,559.48,557.79,559.35,561.3,560.26,556.52,542.62,559.31,556.54,559.81,561.94,569.56,564.46,569.79,576.96,576.65
9/21/94,559.41,559.5,557.81,559.37,561.31,560.28,556.54,542.67,559.33,556.56,559.87,561.94,569.56,564.49,569.81,576.96,576.66
9/29/94,559.38,559.47,557.79,559.35,561.29,560.26,556.52,542.65,559.31,556.54,559.83,561.94,569.56,564.45,569.76,576.96,576.62
10/13/94,559.46,559.52,557.88,559.42,561.36,560.33,556.6,542.69,559.38,556.62,560,562.05,569.56,564.57,569.84,577.12,576.69
10/21/94,559.52,559.59,557.96,559.47,561.42,560.4,556.65,542.76,559.44,556.67,560.06,562.21,569.56,564.65,569.91,577.24,576.76
10/31/94,559.51,559.58,557.98,559.47,561.41,560.39,556.64,542.75,559.43,556.67,560.05,562.16,569.56,564.65,569.89,577.22,576.75
4/21/95,NA,NA,558.02,560.22,561.9,NA,556.76,NA,559.85,556.74,560.09,562.4,570.19,564.72,570.2,577.76,NA
4/28/95,559.95,560.25,558.02,560.25,561.89,560.99,556.76,544.17,559.87,556.75,560.09,562.39,570.19,564.72,570.2,577.77,577.52
5/4/95,559.96,560.26,557.96,560.26,561.9,561,556.76,544.14,559.88,556.74,560.08,562.39,570.17,564.72,570.2,577.76,577.52
5/11/95,560.07,560.36,557.99,560.36,562,561.11,556.8,544.27,560,556.79,560.09,562.4,570.22,564.74,570.21,577.87,577.6
5/19/95,560.08,560.37,557.96,560.37,562.01,561.13,556.76,NA,560,556.75,560.09,562.4,570.19,564.73,570.19,577.86,577.59
5/25/95,560.09,560.38,557.97,560.38,562.02,561.14,556.77,544.31,560.02,556.76,560.1,562.41,570.18,564.74,570.2,577.86,577.59
6/1/95,560.1,560.38,557.95,560.38,562.02,561.15,556.74,544.31,560.02,556.73,560.09,562.38,570.16,564.73,570.18,577.84,577.58
6/8/95,560.09,560.38,557.96,560.37,562.02,561.16,556.74,544.3,560.01,556.73,560.1,562.39,570.14,564.73,570.17,577.83,577.57
6/15/95,560.06,560.35,557.93,560.35,562,561.14,556.71,544.28,559.99,556.71,560.06,562.33,570.1,564.7,570.13,577.79,577.54
6/26/95,560.07,560.34,557.93,560.34,562,561.16,556.72,544.26,559.99,556.71,560.07,562.33,570.07,564.7,570.11,577.76,577.53
6/29/95,560.06,560.33,557.92,560.33,561.99,561.15,556.71,544.24,559.98,556.7,560.06,562.31,570.05,564.69,570.1,577.75,577.52
7/7/95,560.11,560.38,557.95,560.38,562.05,561.21,556.74,544.31,560.03,556.73,560.1,562.36,570.1,564.71,570.14,577.79,577.56
7/13/95,560.14,560.41,557.95,560.41,562.08,561.25,556.73,544.33,560.06,556.72,560.14,562.37,570.11,564.71,570.17,577.81,577.58
7/21/95,560.2,560.47,557.95,560.48,562.14,561.32,556.74,544.44,560.11,556.73,560.2,562.38,570.15,564.72,570.18,577.86,577.63
7/27/95,560.18,560.45,557.94,560.47,562.12,561.32,556.72,544.43,560.09,556.71,560.18,562.34,570.12,564.71,570.16,577.83,577.61
8/3/95,560.14,560.43,557.91,560.43,562.09,561.29,556.69,544.39,560.06,556.68,560.14,562.27,570.06,564.69,570.1,577.78,577.56
8/10/95,560.11,560.4,557.87,560.4,562.05,561.27,556.67,544.35,560.03,556.65,560.1,562.17,570,564.67,570.06,577.73,577.52
8/17/95,560.07,560.36,557.82,560.36,562.02,561.24,556.63,544.33,559.99,556.62,560.06,562.01,569.94,564.64,570,577.67,577.48
8/23/95,560.04,560.33,557.78,560.33,561.98,561.22,556.6,544.29,559.97,556.59,560,561.94,569.86,564.6,569.94,577.62,577.44
8/31/95,560.06,560.35,557.8,560.34,562.01,561.25,556.64,544.31,559.98,556.62,560.05,562,569.87,564.65,569.96,577.62,577.45
9/11/95,560.03,560.32,557.76,560.32,561.98,561.24,556.63,544.28,559.95,556.61,560.02,561.94,569.78,564.63,569.9,577.57,577.41
9/19/95,560,560.29,557.73,560.29,561.95,561.21,556.6,544.26,559.91,556.6,559.98,561.94,569.66,564.6,569.84,577.52,577.38
9/27/95,559.99,560.28,557.71,560.28,561.94,561.2,556.6,544.24,559.91,556.59,559.95,561.94,569.56,564.58,569.81,577.49,577.35
10/11/95,559.98,560.28,557.72,560.28,561.94,561.22,556.63,544.23,559.91,556.61,559.97,561.94,569.56,564.6,569.79,577.46,577.35
10/25/95,559.97,560.27,557.71,560.27,561.93,561.22,556.63,544.22,559.77,556.62,559.96,561.94,569.56,564.6,569.75,577.42,577.33
4/18/96,560.29,NA,558,NA,NA,NA,556.8,NA,NA,556.8,560.29,562.38,570.18,564.73,570.18,577.9,577.37
4/24/96,560.31,NA,557.99,560.62,NA,NA,556.77,NA,NA,556.77,560.29,562.32,570.14,564.7,570.16,577.87,577.35
5/2/96,560.31,NA,557.97,560.7,NA,NA,556.75,NA,560.31,556.75,560.29,562.27,570.09,564.68,570.14,577.81,577.32
5/16/96,560.3,560.68,557.95,560.71,562.47,561.94,556.73,544.8,560.3,556.73,560.28,562.18,570,564.68,570.09,577.77,577.29
5/23/96,560.29,560.68,557.93,560.68,562.45,561.92,556.73,544.79,560.29,556.73,560.28,562.15,569.96,564.67,570.07,577.75,577.27
5/30/96,560.26,560.64,557.92,560.65,562.43,561.89,556.71,544.76,560.26,556.71,560.25,562.05,569.9,564.66,570.03,577.7,577.23
6/7/96,560.33,560.71,557.95,560.72,562.48,561.96,556.75,544.75,560.33,556.75,560.31,562.33,570,564.71,570.11,577.78,577.31
6/13/96,560.31,560.68,557.92,560.68,562.46,561.93,556.72,544.73,560.31,556.71,560.28,562.24,569.93,564.69,570.06,577.73,577.27
6/20/96,560.27,560.66,557.89,560.65,562.43,561.88,556.69,544.69,560.27,556.69,560.25,562.14,569.86,564.68,570.03,577.69,577.23
6/28/96,560.27,560.66,557.9,560.66,562.43,561.88,556.71,544.7,560.27,556.7,560.26,562.12,569.84,564.69,570.03,577.68,577.24
7/3/96,560.25,560.63,557.87,560.63,562.41,561.86,556.67,544.69,560.25,556.67,560.24,561.94,569.76,564.66,569.99,577.64,577.2
7/11/96,560.32,560.74,557.92,560.75,562.49,561.98,556.72,544.65,560.32,556.73,560.32,562.3,569.93,564.69,570.11,577.78,577.33
7/18/96,560.37,560.77,557.94,560.78,562.52,562.02,556.74,544.72,560.37,556.74,560.33,562.32,569.94,564.71,570.12,577.79,577.36
7/25/96,560.34,560.77,557.92,560.75,562.51,562,556.72,544.71,560.34,556.72,560.32,562.29,569.92,564.7,570.11,577.78,577.35
8/1/96,560.35,560.78,557.93,560.75,562.52,562.02,556.72,544.72,560.35,556.72,560.33,562.29,569.91,564.7,570.12,577.79,577.36
8/8/96,560.34,560.78,557.92,560.78,562.52,562.03,556.71,544.77,560.34,556.72,560.33,562.27,569.88,564.7,570.11,577.78,577.36
8/15/96,560.32,560.74,557.88,560.74,562.48,561.97,556.68,544.73,560.32,556.68,560.3,562.15,569.78,564.67,570.06,577.73,577.32
8/22/96,560.33,560.76,557.89,560.75,562.51,562,556.7,544.72,560.33,556.7,560.32,562.22,569.8,564.69,570.08,577.75,577.35
8/29/96,560.3,560.73,557.84,560.72,562.48,561.95,556.66,544.69,560.3,556.66,560.28,NA,569.56,564.65,570.02,577.7,577.32
9/5/96,560.27,560.71,557.81,560.7,562.46,561.93,556.64,544.68,560.27,556.64,560.27,NA,569.56,564.63,569.98,577.66,577.29
9/10/96,560.26,560.69,557.8,560.7,562.43,561.88,556.63,544.64,560.26,556.63,560.24,NA,569.56,564.61,569.95,577.63,577.27
9/18/96,560.23,560.66,557.76,560.65,562.41,561.85,556.6,544.61,560.23,556.6,560.21,NA,569.56,564.57,569.88,577.57,577.22
9/24/96,560.26,560.7,557.81,560.69,562.44,561.9,556.64,544.64,560.26,556.64,560.25,NA,569.56,564.64,569.94,577.62,577.27
10/9/96,560.26,560.69,557.81,560.69,562.43,561.89,556.66,544.63,560.26,556.65,560.25,NA,569.56,564.64,569.92,577.6,577.26
10/28/96,560.28,560.7,557.84,560.7,562.44,561.9,556.7,544.64,560.28,556.69,560.26,562.1,569.56,564.67,569.93,577.6,577.27
4/24/97,560.7,NA,558.02,NA,NA,NA,556.81,NA,NA,556.81,560.7,562.4,570.21,564.72,570.2,NA,NA
5/1/97,560.72,561.21,558.01,561.21,562.91,562.35,556.79,545.26,560.72,556.79,560.72,562.39,570.18,564.7,570.2,577.94,577.54
5/9/97,560.73,561.24,558.01,561.24,562.91,562.35,556.78,545.25,560.73,556.78,560.73,562.39,570.14,564.69,570.18,577.91,577.5
5/22/97,560.67,561.2,557.99,561.2,562.86,562.31,556.75,545.19,560.67,556.75,560.67,562.36,570.06,564.69,570.13,577.85,577.44
5/30/97,560.64,561.18,557.98,561.18,562.83,562.28,556.74,545.16,560.64,556.73,560.64,562.34,570.01,564.68,570.1,577.8,577.4
6/6/97,560.62,561.17,557.97,561.17,562.84,562.28,556.73,545.16,560.62,556.73,560.62,562.33,569.98,564.67,570.09,577.78,577.39
6/13/97,560.6,561.13,557.92,561.13,562.82,562.25,556.7,545.12,560.6,556.7,560.6,562.22,569.9,564.64,570.03,577.71,577.34
6/20/97,560.57,561.09,557.89,561.09,562.8,562.22,556.68,545.07,560.57,556.68,560.57,562.13,569.84,564.61,569.99,577.68,577.3
6/27/97,560.57,561.1,557.89,561.1,562.81,562.23,556.69,545.07,560.57,556.69,560.57,562.15,569.81,564.63,569.98,577.68,577.3
7/2/97,560.58,561.12,557.92,561.12,562.82,562.25,556.72,545.09,560.58,556.72,560.59,562.23,569.84,564.67,570.01,577.7,577.32
7/10/97,560.59,561.12,557.92,561.12,562.91,562.26,556.73,545.11,560.59,556.72,560.59,562.22,569.8,564.65,569.99,577.69,577.32
7/16/97,560.58,561.12,557.9,561.12,562.91,562.25,556.71,545.1,560.58,556.71,560.59,562.17,569.74,564.64,569.97,577.67,577.3
7/24/97,560.56,561.09,557.85,561.09,562.88,562.21,556.69,545.07,560.56,556.68,560.56,562.01,569.56,564.6,569.91,577.62,577.26
7/31/97,560.55,561.07,557.86,561.07,562.86,562.22,556.69,545.07,560.55,556.68,560.55,561.94,569.56,564.59,569.87,577.58,577.24
8/8/97,560.51,561.03,557.79,561.03,562.82,562.19,556.64,545.04,560.51,556.64,560.51,561.94,569.56,564.53,569.77,577.51,577.18
8/14/97,560.47,560.99,557.74,560.99,562.79,562.17,556.61,545,560.47,556.6,560.47,561.94,569.56,564.47,569.69,577.46,577.14
8/22/97,560.44,560.97,557.7,560.97,562.76,562.13,556.59,544.98,560.44,556.57,560.45,561.94,569.56,564.42,569.56,577.4,577.11
8/29/97,560.41,560.94,557.63,560.94,562.73,562.1,556.55,544.94,560.41,556.51,560.41,561.94,569.56,564.33,569.56,577.34,577.06
9/4/97,560.52,561.06,557.83,561.06,562.83,562.2,556.69,545.1,560.52,556.69,560.52,562.16,569.56,564.61,569.79,577.49,577.18
9/11/97,560.51,561.04,557.8,561.04,562.81,562.19,556.67,545.07,560.51,556.67,560.51,561.94,569.56,564.57,569.71,577.44,577.16
9/18/97,560.49,561.02,557.8,561.02,562.8,562.19,556.67,545.07,560.49,556.67,560.49,561.94,569.56,564.55,569.56,577.42,577.13
9/25/97,560.47,561.01,557.77,561.01,562.77,562.15,556.65,545.05,560.47,556.65,560.47,561.94,569.56,564.51,569.56,577.37,577.1
10/7/97,560.41,560.97,557.73,560.97,562.73,562.11,556.62,545,560.41,556.62,560.41,561.94,569.56,564.42,569.56,577.3,577.05
10/21/97,560.44,560.97,557.77,560.97,NA,562.13,556.66,545.01,560.44,556.66,560.44,561.94,569.56,564.47,569.56,577.3,577.06
4/9/98,560.64,561.18,558.02,561.18,NA,NA,556.78,545.32,560.64,556.78,560.64,562.36,569.85,564.67,569.8,577.78,577.5
4/22/98,560.62,561.18,558.01,561.18,562.97,562.69,556.75,545.31,560.62,556.76,560.62,562.36,569.81,564.66,569.81,577.75,577.47
4/29/98,560.62,561.17,558,561.17,562.83,562.54,556.74,545.3,560.62,556.75,560.62,562.36,569.81,564.66,569.83,577.75,577.46
5/3/98,560.63,561.18,558.01,561.18,562.96,562.68,556.75,545.3,560.63,556.74,560.63,562.37,569.81,564.67,569.85,577.75,577.46
5/6/98,560.62,561.16,558,561.16,562.96,562.68,556.74,545.28,560.62,556.74,560.62,562.35,569.79,564.66,569.82,577.74,577.45
5/21/98,560.59,561.15,557.99,561.15,562.93,562.66,556.72,545.35,560.59,556.72,560.59,562.3,569.73,564.65,569.81,577.7,577.41
5/28/98,560.57,561.12,557.97,561.12,562.9,562.63,556.71,545.25,560.57,556.71,560.57,562.24,569.67,564.62,569.76,577.65,577.37
6/3/98,560.54,561.09,557.93,561.09,562.87,562.61,556.71,545.21,560.54,556.69,560.54,562.18,569.64,564.61,569.73,577.63,577.36
6/6/98,560.51,561.06,557.9,561.06,562.84,562.58,556.66,545.18,560.51,556.67,560.51,561.94,569.56,564.57,569.62,577.55,577.3
6/10/98,560.52,561.07,557.92,561.07,562.85,562.56,556.67,545.19,560.52,556.67,560.52,562.08,569.56,564.59,569.67,577.58,577.32
6/25/98,560.52,561.07,557.91,561.07,562.85,562.59,556.68,545.18,560.52,556.68,560.52,561.94,569.56,564.59,569.64,577.55,577.3
7/1/98,560.5,561.06,557.89,561.06,562.84,562.6,556.67,545.17,560.5,556.67,560.5,561.94,569.56,564.58,569.56,577.52,577.28
7/9/98,560.54,561.09,557.92,561.09,562.87,562.6,556.7,545.21,560.54,556.7,560.54,NA,569.56,564.62,569.68,577.56,577.32
7/15/98,560.51,561.07,557.87,561.07,562.84,562.59,556.67,545.17,560.51,556.67,560.51,561.94,569.56,564.57,569.56,577.5,577.28
7/21/98,560.47,561.02,557.81,561.02,562.8,562.55,556.63,545.14,560.47,556.63,560.47,561.94,569.56,564.52,569.56,577.43,577.23
7/29/98,560.42,560.97,557.74,560.97,562.75,562.51,556.58,545.09,560.42,556.57,560.42,561.94,569.56,564.44,569.56,577.31,577.14
8/6/98,560.41,560.96,557.72,560.96,562.74,562.5,556.57,545.07,560.41,556.55,560.41,561.94,569.56,564.41,569.56,577.25,577.15
8/12/98,560.37,560.93,557.65,560.93,562.72,562.48,556.54,545.04,560.37,556.49,560.37,561.94,569.56,564.31,569.56,577.11,577.09
8/20/98,560.36,560.91,557.63,560.91,562.69,562.45,556.53,545.03,560.36,556.48,560.36,561.94,569.56,564.31,569.56,577.04,577.08
8/26/98,560.37,560.93,557.65,560.93,562.72,562.47,556.56,545.05,560.37,556.53,560.37,561.94,569.56,564.37,569.56,577.11,577.09
8/31/98,560.35,560.91,557.54,560.91,562.69,562.45,556.53,545.03,560.35,556.49,560.35,561.94,569.56,564.26,569.56,576.96,577.06
9/8/98,560.3,560.85,557.52,560.85,562.64,562.4,556.49,545,560.3,556.42,560.3,561.94,569.56,564.26,569.56,576.96,577
9/15/98,560.28,560.85,557.5,560.85,562.67,562.36,556.48,544.97,560.28,556.4,560.28,561.94,569.56,564.26,569.56,576.96,576.97
9/24/98,560.24,560.8,557.43,560.8,562.56,562.37,556.44,544.92,560.24,556.35,560.24,561.94,569.56,564.26,569.56,576.96,576.97
10/7/98,560.27,560.83,557.5,560.83,562.6,562.37,556.49,544.94,560.27,556.46,560.27,561.94,569.56,564.33,569.56,576.96,576.93
10/19/98,560.29,560.86,557.57,560.86,562.62,562.39,556.53,544.95,560.29,NA,NA,561.94,569.56,564.36,569.56,577.02,576.97
10/28/98,560.29,560.84,557.55,560.84,562.62,562.38,556.52,544.95,560.29,556.53,560.29,561.94,569.56,564.28,569.56,576.96,576.96
4/21/99,560.57,NA,557.95,NA,NA,NA,556.74,NA,560.57,556.73,560.57,562.39,570.17,564.63,570.17,577.74,577.27
4/28/99,560.59,NA,557.95,NA,NA,562.8,556.73,545.4,560.59,556.72,560.59,562.38,570.14,564.63,570.15,577.72,577.25
5/3/99,560.59,NA,557.94,NA,NA,562.78,556.71,545.37,560.59,556.71,560.59,562.37,570.1,564.62,570.13,577.68,577.22
5/8/99,560.85,NA,558.04,NA,563.3,563.05,556.79,545.59,560.85,556.78,560.84,562.42,570.22,564.66,570.22,577.94,577.46
5/13/99,560.8,NA,558.05,NA,563.25,563,556.81,545.56,560.8,556.8,560.8,562.41,570.22,564.66,570.22,577.92,577.42
5/28/99,560.83,NA,558.03,NA,563.28,563.04,556.76,545.56,560.83,556.75,560.83,562.4,570.14,564.67,570.17,577.88,577.42
6/7/99,560.82,NA,558.03,NA,563.26,563.04,556.75,545.54,560.82,556.75,560.82,562.38,570.12,564.67,570.16,577.86,577.4
6/17/99,560.81,561.42,558,561.42,563.25,563.03,556.74,545.51,560.81,556.74,560.81,562.35,570.09,564.66,570.14,577.83,577.38
6/24/99,560.8,561.4,557.99,561.4,563.25,563.04,556.74,545.5,560.8,556.73,560.8,562.33,570.06,564.65,570.12,577.83,577.37
7/1/99,560.78,561.39,557.98,561.39,563.23,563.02,556.73,545.48,560.78,556.72,560.78,562.29,570.02,564.65,570.09,577.77,577.34
7/8/99,560.82,561.42,558,561.42,563.27,563.07,556.75,545.51,560.82,556.75,560.82,562.34,570.05,564.65,570.11,577.8,577.37
7/15/99,560.79,561.39,557.96,561.39,563.23,563.04,556.73,545.49,560.79,556.72,560.79,562.24,569.99,564.62,570.06,577.75,NA
7/20/99,560.78,561.38,557.96,561.38,563.23,563.04,556.73,545.48,560.78,556.72,560.78,562.22,569.97,564.63,570.05,577.74,577.32
7/28/99,560.76,561.36,557.91,561.36,563.21,563.03,556.71,545.46,560.76,556.7,560.76,562.06,569.9,564.6,570,577.68,NA
8/3/99,560.73,561.33,557.87,561.33,563.18,563.01,556.68,545.42,560.73,556.67,560.73,NA,569.83,564.56,569.95,577.63,577.3
8/12/99,560.73,561.35,557.87,561.35,563.18,563.03,556.71,545.42,560.73,556.71,560.73,NA,569.83,564.6,569.95,577.63,577.26
8/17/99,560.75,561.35,557.9,561.35,563.2,563.03,556.71,545.43,560.75,556.71,560.75,562.14,569.84,564.61,569.97,577.65,577.27
8/26/99,560.73,561.33,557.85,561.33,563.18,563.01,556.7,545.4,560.73,556.68,560.73,561.94,569.72,564.57,569.89,577.59,577.22
9/2/99,560.74,561.33,557.85,561.33,563.18,563.03,556.71,545.4,560.74,556.71,560.73,561.94,569.7,564.59,569.89,577.58,577.23
9/8/99,560.75,561.35,557.88,561.35,563.2,563.05,556.73,545.41,560.75,556.72,560.75,NA,569.75,564.62,569.92,577.6,577.28
